video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label,clean_title,clean_description,combined_text
j5nupVRm9VI,PES University,faculty_research,faculty,PES University faculty,Operation Theatre &amp; Anaesthesia Technology at PES University Bangalore | Course Details,Want a Career in OT & Anaesthesia Tech? Study at PES University Bangalore Are you interested in a career in Operation Theatre ...,CAMPUS MAN,2025-06-27T11:54:54Z,2025,848,12,4,PT51S,unknown,https://www.youtube.com/watch?v=j5nupVRm9VI,16,Relevant,Operation Theatre & Anaesthesia Technology at PES University Bangalore | Course Details,Want a Career in OT & Anaesthesia Tech? Study at PES University Bangalore Are you interested in a career in Operation Theatre .,Operation Theatre & Anaesthesia Technology at PES University Bangalore | Course Details Want a Career in OT & Anaesthesia Tech? Study at PES University Bangalore Are you interested in a career in Operation Theatre .
x5LIEnT4r48,Central University of Kerala,faculty_research,faculty,Central University of Kerala faculty,Join MBA at CUK where your future takes flight. #cukerala # CUK campus Central University of Kerala,Unleash Your Potential: Pursue Your MBA at Central University of Kerala. Elevate your career and make a lasting impact with our ...,Colours of Life,2023-12-12T15:22:39Z,2023,1200,152,8,PT59S,unknown,https://www.youtube.com/watch?v=x5LIEnT4r48,16,Relevant,Join MBA at CUK where your future takes flight. #cukerala # CUK campus Central University of Kerala,Unleash Your Potential: Pursue Your MBA at Central University of Kerala. Elevate your career and make a lasting impact with our .,Join MBA at CUK where your future takes flight. #cukerala # CUK campus Central University of Kerala Unleash Your Potential: Pursue Your MBA at Central University of Kerala. Elevate your career and make a lasting impact with our .
_Nwb7ypcvPs,Bennett University,faculty_research,faculty,Bennett University faculty,"Bennett University Worth 25 Lakh Fees? Latest Placements, &amp; Admission Process!","Is Bennett University really worth 25 lakh fees in 2026? In this honest review, we discuss latest placements, average packages, ...",BoringMentor,2026-05-28T06:52:51Z,2026,417,2,6,PT12M25S,unknown,https://www.youtube.com/watch?v=_Nwb7ypcvPs,16,Relevant,"Bennett University Worth 25 Lakh Fees? Latest Placements, & Admission Process!","Is Bennett University really worth 25 lakh fees in 2026? In this honest review, we discuss latest placements, average packages, .","Bennett University Worth 25 Lakh Fees? Latest Placements, & Admission Process! Is Bennett University really worth 25 lakh fees in 2026? In this honest review, we discuss latest placements, average packages, ."
g77m7ImIaaU,Central University of Tamil Nadu,faculty_research,faculty,Central University of Tamil Nadu faculty,"Central University of Tamil Nadu CUET 2026 Expected Cutoff, Eligibility, Courses, and Admission","Central University of Tamil Nadu CUET 2026 Expected Cutoff, Eligibility, Courses, and Admission Buy Our Ebooks: ...",The Social Class,2025-10-28T13:30:45Z,2025,2246,0,26,PT5M56S,unknown,https://www.youtube.com/watch?v=g77m7ImIaaU,16,Relevant,"Central University of Tamil Nadu CUET 2026 Expected Cutoff, Eligibility, Courses, and Admission","Central University of Tamil Nadu CUET 2026 Expected Cutoff, Eligibility, Courses, and Admission Buy Our Ebooks: .","Central University of Tamil Nadu CUET 2026 Expected Cutoff, Eligibility, Courses, and Admission Central University of Tamil Nadu CUET 2026 Expected Cutoff, Eligibility, Courses, and Admission Buy Our Ebooks: ."
hmZ5J3BMTqg,PES University,faculty_research,faculty,PES University faculty,"PES University RR Campus - 10th Convocation - 2025 - Inauguration &amp; MBA, BBA &amp; B.Com","Date: Sunday, August 31, 2025 Time: 04.00 pm Venue: Opera House, GJBC, PES University, 100 Feet Road Banashankari III ...",PESU LIVE,2025-08-31T15:35:36Z,2025,12832,167,4,PT5H39M10S,unknown,https://www.youtube.com/watch?v=hmZ5J3BMTqg,16,Relevant,"PES University RR Campus - 10th Convocation - 2025 - Inauguration & MBA, BBA & B.Com","Date: Sunday, August 31, 2025 Time: 04.00 pm Venue: Opera House, GJBC, PES University, 100 Feet Road Banashankari III .","PES University RR Campus - 10th Convocation - 2025 - Inauguration & MBA, BBA & B.Com Date: Sunday, August 31, 2025 Time: 04.00 pm Venue: Opera House, GJBC, PES University, 100 Feet Road Banashankari III ."
NRC3m-I-V9g,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University Greater Noida MCA Course Review 2025 | Admission Process | Placements | Fees,Bennett University Greater Noida MCA Course Review 2025 | Admission Process | Placements | Fees #bennettuniversity ...,vidhyaa.in,2025-05-30T10:30:14Z,2025,1225,8,0,PT46S,unknown,https://www.youtube.com/watch?v=NRC3m-I-V9g,16,Relevant,Bennett University Greater Noida MCA Course Review 2025 | Admission Process | Placements | Fees,Bennett University Greater Noida MCA Course Review 2025 | Admission Process | Placements | Fees #bennettuniversity .,Bennett University Greater Noida MCA Course Review 2025 | Admission Process | Placements | Fees Bennett University Greater Noida MCA Course Review 2025 | Admission Process | Placements | Fees #bennettuniversity .
Ee_HfO0jmIo,Bennett University,faculty_research,faculty,Bennett University faculty,"Bennett University - School of Law Review: Admission Process, Fees, Placements &amp; Campus Life",Bennett University [Apply Now]: https://bit.ly/48QKkYw Thinking about pursuing law at Bennett University School of Law?,The Rankers Vision,2025-01-16T13:30:08Z,2025,4139,51,27,PT7M10S,unknown,https://www.youtube.com/watch?v=Ee_HfO0jmIo,16,Relevant,"Bennett University - School of Law Review: Admission Process, Fees, Placements & Campus Life",Bennett University [Apply Now]: Thinking about pursuing law at Bennett University School of Law?,"Bennett University - School of Law Review: Admission Process, Fees, Placements & Campus Life Bennett University [Apply Now]: Thinking about pursuing law at Bennett University School of Law?"
oNkwmqGsJZk,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,VIT Vellore 2025 Category Wise Cutoff Rank #engineeringentranceexam #viteee2025 #vitvellore,VIT Vellore 2025 Category Wise Cutoff Rank #engineeringentranceexam #viteee2025 #vitvellore. Confused ...,Career Initiative,2025-05-06T10:01:22Z,2025,139679,298,13,PT10S,unknown,https://www.youtube.com/watch?v=oNkwmqGsJZk,15,Relevant,VIT Vellore 2025 Category Wise Cutoff Rank #engineeringentranceexam #viteee2025 #vitvellore,VIT Vellore 2025 Category Wise Cutoff Rank #engineeringentranceexam #viteee2025 #vitvellore. Confused .,VIT Vellore 2025 Category Wise Cutoff Rank #engineeringentranceexam #viteee2025 #vitvellore VIT Vellore 2025 Category Wise Cutoff Rank #engineeringentranceexam #viteee2025 #vitvellore. Confused .
2rHcmaTZQuE,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Celebrating 3 years of National Education Policy 2020 Central University of Kashmir #3yearsofnep,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia ...,cukmrofficial,2023-07-28T18:58:14Z,2023,1257,26,0,PT29S,unknown,https://www.youtube.com/watch?v=2rHcmaTZQuE,15,Relevant,Celebrating 3 years of National Education Policy 2020 Central University of Kashmir #3yearsofnep,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .,Celebrating 3 years of National Education Policy 2020 Central University of Kashmir #3yearsofnep NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .
-voiVyfCyD8,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,VIT Vellore | Review under 1 Minute | Sai Charan Malyala #vitvellore #telugucollegereviews,"For Direct Admission in colleges across India, Contact Get College Admission Phone No.: 9691574194 vit vellore campus tour,vit ...",Sai Charan Malyala [ Telugu ],2023-12-22T13:30:00Z,2023,53775,1057,15,PT1M1S,unknown,https://www.youtube.com/watch?v=-voiVyfCyD8,15,Relevant,VIT Vellore | Review under 1 Minute | Sai Charan Malyala #vitvellore #telugucollegereviews,"For Direct Admission in colleges across India, Contact Get College Admission Phone No.: 9691574194 vit vellore campus tour,vit .","VIT Vellore | Review under 1 Minute | Sai Charan Malyala #vitvellore #telugucollegereviews For Direct Admission in colleges across India, Contact Get College Admission Phone No.: 9691574194 vit vellore campus tour,vit ."
jR2cqibSRiE,Indian Institute of Management,faculty_research,faculty,Indian Institute of Management faculty,Pulse of Change: IIMB Faculty Books 2025,"Drawing from rigorous research and rich, diverse perspectives, our faculty authored books that sparked conversations and ...",IIM Bangalore,2025-12-10T09:09:25Z,2025,544,8,0,PT1M3S,unknown,https://www.youtube.com/watch?v=jR2cqibSRiE,15,Relevant,Pulse of Change: IIMB Faculty Books 2025,"Drawing from rigorous research and rich, diverse perspectives, our faculty authored books that sparked conversations and .","Pulse of Change: IIMB Faculty Books 2025 Drawing from rigorous research and rich, diverse perspectives, our faculty authored books that sparked conversations and ."
7tNvYDXZOsY,Indian Institute of Management,faculty_research,faculty,Indian Institute of Management faculty,Faculty of Management | Master&#39;s in Urban Management,Faculty of Management | Master's in Urban Management.,CEPT University,2024-12-19T09:23:44Z,2024,315,2,0,PT1M,unknown,https://www.youtube.com/watch?v=7tNvYDXZOsY,15,Relevant,Faculty of Management | Master's in Urban Management,Faculty of Management | Master's in Urban Management.,Faculty of Management | Master's in Urban Management Faculty of Management | Master's in Urban Management.
bbioSNS31e4,Banaras Hindu University,faculty_research,plagiarism,Banaras Hindu University plagiarism,How to become an Assistant Professor II An exclusive Interview of #bhu Faculty BHU PhD,How to become an Assistant Professor at the age of 22 | UGC NET strategy How to Become an Assistant Professor? Step-by-Step ...,The Scientific Guru's,2024-03-09T12:50:28Z,2024,5797,231,39,PT26M50S,unknown,https://www.youtube.com/watch?v=bbioSNS31e4,15,Relevant,How to become an Assistant Professor II An exclusive Interview of #bhu Faculty BHU PhD,How to become an Assistant Professor at the age of 22 | UGC NET strategy How to Become an Assistant Professor? Step-by-Step .,How to become an Assistant Professor II An exclusive Interview of #bhu Faculty BHU PhD How to become an Assistant Professor at the age of 22 | UGC NET strategy How to Become an Assistant Professor? Step-by-Step .
UAaBJ_m52Is,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,BITS Pilani vs IIIT Hyderabad – Which one should you choose? #shorts,"WhatsApp ""Guide"" to 8585951111 and jumpstart your career today! BITS Pilani vs IIIT Hyderabad – Which one should you choose ...",shiksha.com,2025-07-25T09:38:04Z,2025,38540,667,7,PT2M53S,unknown,https://www.youtube.com/watch?v=UAaBJ_m52Is,15,Relevant,BITS Pilani vs IIIT Hyderabad – Which one should you choose? #shorts,"WhatsApp ""Guide"" to 8585951111 and jumpstart your career today! BITS Pilani vs IIIT Hyderabad – Which one should you choose .","BITS Pilani vs IIIT Hyderabad – Which one should you choose? #shorts WhatsApp ""Guide"" to 8585951111 and jumpstart your career today! BITS Pilani vs IIIT Hyderabad – Which one should you choose ."
mvJNr17twZw,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,VIT Vellore vs VIT Chennai – Biggest Difference Explained! 🔥| Which Campus Gives Better Placements?,VIT Vellore vs VIT Chennai – Biggest Difference Explained! | Which Campus Gives Better Placements? Enquiry Form: ...,Student Adda,2026-03-08T14:15:07Z,2026,2234,15,2,PT6M7S,unknown,https://www.youtube.com/watch?v=mvJNr17twZw,15,Relevant,VIT Vellore vs VIT Chennai – Biggest Difference Explained! 🔥| Which Campus Gives Better Placements?,VIT Vellore vs VIT Chennai – Biggest Difference Explained! | Which Campus Gives Better Placements? Enquiry Form: .,VIT Vellore vs VIT Chennai – Biggest Difference Explained! 🔥| Which Campus Gives Better Placements? VIT Vellore vs VIT Chennai – Biggest Difference Explained! | Which Campus Gives Better Placements? Enquiry Form: .
2c9s08JpFiI,Galgotias University,faculty_research,faculty,Galgotias University faculty,Galgotias University&#39;s Prof Neha Singh Clarifies Stall Controversy at India AI Impact Summit | N18S,Professor Neha Singh of Galgotias University responds to reports the government has asked to vacate their stall at the India AI ...,CNN-News18,2026-02-18T08:30:36Z,2026,93919,712,414,PT39S,unknown,https://www.youtube.com/watch?v=2c9s08JpFiI,15,Relevant,Galgotias University's Prof Neha Singh Clarifies Stall Controversy at India AI Impact Summit | N18S,Professor Neha Singh of Galgotias University responds to reports the government has asked to vacate their stall at the India AI .,Galgotias University's Prof Neha Singh Clarifies Stall Controversy at India AI Impact Summit | N18S Professor Neha Singh of Galgotias University responds to reports the government has asked to vacate their stall at the India AI .
lIkmc-a_bnY,Jamia Millia Islamia,faculty_research,research misconduct,Jamia Millia Islamia research misconduct,Free Technical Courses | IT Free Courses by Jamia Millia Islamia University,"The Centre for Innovation and Entrepreneurship (CIE), Jamia Millia Islamia (JMI) announced a collaboration with IT-ITeS Sector ...",FUNINFO MATRIX,2024-02-06T12:00:43Z,2024,340,16,6,PT5M4S,unknown,https://www.youtube.com/watch?v=lIkmc-a_bnY,15,Relevant,Free Technical Courses | IT Free Courses by Jamia Millia Islamia University,"The Centre for Innovation and Entrepreneurship (CIE), Jamia Millia Islamia (JMI) announced a collaboration with IT-ITeS Sector .","Free Technical Courses | IT Free Courses by Jamia Millia Islamia University The Centre for Innovation and Entrepreneurship (CIE), Jamia Millia Islamia (JMI) announced a collaboration with IT-ITeS Sector ."
bCBzWIe4nFU,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,5 Worst Things about BITS Pilani,"Discover the worst things about BITS Pilani that you probably didn't expect! From the deceptive 0% attendance policy, relative ...",Achyut Madhira,2024-11-24T04:00:23Z,2024,49715,769,150,PT6M17S,unknown,https://www.youtube.com/watch?v=bCBzWIe4nFU,15,Relevant,5 Worst Things about BITS Pilani,"Discover the worst things about BITS Pilani that you probably didn't expect! From the deceptive 0% attendance policy, relative .","5 Worst Things about BITS Pilani Discover the worst things about BITS Pilani that you probably didn't expect! From the deceptive 0% attendance policy, relative ."
8khv7uS0WFI,Jamia Millia Islamia,faculty_research,plagiarism,Jamia Millia Islamia plagiarism,JMI University Top 50 Research Methodology MCQs/PhD Entrance Exam /Jamia Millia Islamia University,Paper 1 Course Link ...,PhD Jobs and Admission,2023-02-10T07:13:57Z,2023,510,26,5,PT1H37M51S,unknown,https://www.youtube.com/watch?v=8khv7uS0WFI,15,Relevant,JMI University Top 50 Research Methodology MCQs/PhD Entrance Exam /Jamia Millia Islamia University,Paper 1 Course Link .,JMI University Top 50 Research Methodology MCQs/PhD Entrance Exam /Jamia Millia Islamia University Paper 1 Course Link .
ukDLPKzfSa0,Indian Institute of Management,faculty_research,faculty,Indian Institute of Management faculty,"Indian Institute of Management, Ahmedabad (IIMA) Review","Hit this link to jumpstart your career: https://wa.me/918585951111?text=career-guide Indian Institute of Management, Ahmedabad ...",shiksha.com,2023-02-01T08:30:09Z,2023,6859,15,1,PT6M10S,unknown,https://www.youtube.com/watch?v=ukDLPKzfSa0,15,Relevant,"Indian Institute of Management, Ahmedabad (IIMA) Review","Hit this link to jumpstart your career: Indian Institute of Management, Ahmedabad .","Indian Institute of Management, Ahmedabad (IIMA) Review Hit this link to jumpstart your career: Indian Institute of Management, Ahmedabad ."
INaFWHMm9p4,Jawaharlal Nehru University,faculty_research,research misconduct,Jawaharlal Nehru University research misconduct,Professor Makhan Lal JNU,Professor#HCU#JNU#Makhanlal#,Chalte Chalte By Khushtar,2023-08-23T18:53:06Z,2023,380,0,2,PT1M1S,unknown,https://www.youtube.com/watch?v=INaFWHMm9p4,15,Relevant,Professor Makhan Lal JNU,Professor#HCU#JNU#Makhanlal#,Professor Makhan Lal JNU Professor#HCU#JNU#Makhanlal#
lE7OpyPCllI,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,"VITEEE 2026 || VIT Vellore Placements 2025: Highest &amp; Average Package, Top Recruiters #viteee #jee","VITEEE 2026 || VIT Vellore Placements 2025: Highest & Average Package, Top Recruiters #viteee #jee. Confused ...",Career Initiative,2025-10-28T09:45:05Z,2025,28316,43,0,PT8S,unknown,https://www.youtube.com/watch?v=lE7OpyPCllI,15,Relevant,"VITEEE 2026 || VIT Vellore Placements 2025: Highest & Average Package, Top Recruiters #viteee #jee","VITEEE 2026 || VIT Vellore Placements 2025: Highest & Average Package, Top Recruiters #viteee #jee. Confused .","VITEEE 2026 || VIT Vellore Placements 2025: Highest & Average Package, Top Recruiters #viteee #jee VITEEE 2026 || VIT Vellore Placements 2025: Highest & Average Package, Top Recruiters #viteee #jee. Confused ."
W77PpRNeD60,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,VIT Vellore Placement Overview,VIT Vellore Placement Overview Follow us on our Social Media Handles: Facebook- https://bit.ly/3CEWzIJ Instagram- ...,shiksha.com,2024-07-23T05:34:44Z,2024,3122,21,2,PT11S,unknown,https://www.youtube.com/watch?v=W77PpRNeD60,15,Relevant,VIT Vellore Placement Overview,VIT Vellore Placement Overview Follow us on our Social Media Handles: Facebook- Instagram- .,VIT Vellore Placement Overview VIT Vellore Placement Overview Follow us on our Social Media Handles: Facebook- Instagram- .
86WaL3JjXvQ,JIT Borawan,faculty_research,faculty,JIT Borawan faculty,What It’s REALLY Like at JIT Borawan 🎓 | Student Life | Real Experiences | Engineering College,"What's it really like to study at JIT Borawan? ✨ Academics, hands-on learning, industrial training & real growth — hear it straight ...",𝐉𝐚𝐰𝐚𝐡𝐚𝐫𝐥𝐚𝐥 𝐈𝐧𝐬𝐭𝐢𝐭𝐮𝐭𝐞 𝐨𝐟 𝐓𝐞𝐜𝐡𝐧𝐨𝐥𝐨𝐠𝐲 𝐁𝐨𝐫𝐚𝐰𝐚𝐧,2026-06-17T10:19:08Z,2026,1737,15,0,PT26S,unknown,https://www.youtube.com/watch?v=86WaL3JjXvQ,15,Relevant,What It’s REALLY Like at JIT Borawan 🎓 | Student Life | Real Experiences | Engineering College,"What's it really like to study at JIT Borawan? ✨ Academics, hands-on learning, industrial training & real growth — hear it straight .","What It’s REALLY Like at JIT Borawan 🎓 | Student Life | Real Experiences | Engineering College What's it really like to study at JIT Borawan? ✨ Academics, hands-on learning, industrial training & real growth — hear it straight ."
d5n3v0YweYQ,JIT Borawan,faculty_research,faculty,JIT Borawan faculty,What&#39;s your next step after completing 12th? | Jit Borawan | Engineering College | Admissions Open,"JIT Borawan mein milte hain 20+ courses — Diploma, B.Tech aur M.Tech. College AICTE approved hai aur RGPV Bhopal se ...",𝐉𝐚𝐰𝐚𝐡𝐚𝐫𝐥𝐚𝐥 𝐈𝐧𝐬𝐭𝐢𝐭𝐮𝐭𝐞 𝐨𝐟 𝐓𝐞𝐜𝐡𝐧𝐨𝐥𝐨𝐠𝐲 𝐁𝐨𝐫𝐚𝐰𝐚𝐧,2026-06-19T08:01:35Z,2026,2,0,0,PT39S,unknown,https://www.youtube.com/watch?v=d5n3v0YweYQ,15,Relevant,What's your next step after completing 12th? | Jit Borawan | Engineering College | Admissions Open,"JIT Borawan mein milte hain 20+ courses — Diploma, B.Tech aur M.Tech. College AICTE approved hai aur RGPV Bhopal se .","What's your next step after completing 12th? | Jit Borawan | Engineering College | Admissions Open JIT Borawan mein milte hain 20+ courses — Diploma, B.Tech aur M.Tech. College AICTE approved hai aur RGPV Bhopal se ."
vuVjitcWo7Y,Jamia Millia Islamia,faculty_research,research misconduct,Jamia Millia Islamia research misconduct,Exposed Breaking News: Jamia Millia Islamia Delhi University ne Cancer Vaccine banayi? Know Truth,Breaking News: Fake News Factory phir se active! Jamia Millia Islamia Delhi University ne Cancer Vaccine banayi?,Satyarth 101,2025-03-23T05:15:50Z,2025,117,1,1,PT2M22S,unknown,https://www.youtube.com/watch?v=vuVjitcWo7Y,15,Relevant,Exposed Breaking News: Jamia Millia Islamia Delhi University ne Cancer Vaccine banayi? Know Truth,Breaking News: Fake News Factory phir se active! Jamia Millia Islamia Delhi University ne Cancer Vaccine banayi?,Exposed Breaking News: Jamia Millia Islamia Delhi University ne Cancer Vaccine banayi? Know Truth Breaking News: Fake News Factory phir se active! Jamia Millia Islamia Delhi University ne Cancer Vaccine banayi?
mXl03snEfyw,BITS Pilani,faculty_research,faculty,BITS Pilani faculty,BITS Pilani vs Goa vs Hyderabad – Which Campus is #1? 🔥 #shorts,"Confused between BITS Pilani, Goa, and Hyderabad? Wondering which campus is the best in terms of placements, academics, ...",ALLEN JEE,2025-05-17T12:48:09Z,2025,51281,871,21,PT1M27S,unknown,https://www.youtube.com/watch?v=mXl03snEfyw,15,Relevant,BITS Pilani vs Goa vs Hyderabad – Which Campus is #1? 🔥 #shorts,"Confused between BITS Pilani, Goa, and Hyderabad? Wondering which campus is the best in terms of placements, academics, .","BITS Pilani vs Goa vs Hyderabad – Which Campus is #1? 🔥 #shorts Confused between BITS Pilani, Goa, and Hyderabad? Wondering which campus is the best in terms of placements, academics, ."
GglUmbcJ7wI,JIT Borawan,faculty_research,faculty,JIT Borawan faculty,Reunion short film Launch Event in JIT BORAWAN | Flame originals film,Reunion short film launch event in JIT BORAWAN 2023 watch REUNION short film ...,Flame Originals Productions,2023-08-17T06:30:07Z,2023,927,65,4,PT4M45S,unknown,https://www.youtube.com/watch?v=GglUmbcJ7wI,15,Relevant,Reunion short film Launch Event in JIT BORAWAN | Flame originals film,Reunion short film launch event in JIT BORAWAN 2023 watch REUNION short film .,Reunion short film Launch Event in JIT BORAWAN | Flame originals film Reunion short film launch event in JIT BORAWAN 2023 watch REUNION short film .
vZE9uF4TGg0,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,I Asked VIT Students 🤯Is It Worth ₹20 Lakhs? VIT Vellore reality | Suman Mpm ,VITVellore #VITReview #viteee Is VIT Vellore really worth it in 2026? 0:00 Preview 0:25 Introduction 1:00 Campus Tour 3:30 ...,Suman Mpm,2026-04-21T12:11:55Z,2026,192860,1085,249,PT25M5S,unknown,https://www.youtube.com/watch?v=vZE9uF4TGg0,15,Relevant,I Asked VIT Students 🤯Is It Worth ₹20 Lakhs? VIT Vellore reality | Suman Mpm,VITVellore #VITReview #viteee Is VIT Vellore really worth it in 2026? 0:00 Preview 0:25 Introduction 1:00 Campus Tour 3:30 .,I Asked VIT Students 🤯Is It Worth ₹20 Lakhs? VIT Vellore reality | Suman Mpm VITVellore #VITReview #viteee Is VIT Vellore really worth it in 2026? 0:00 Preview 0:25 Introduction 1:00 Campus Tour 3:30 .
KdAicOZzx0I,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Indian Flag ❤️#central university of Jharkhand #adminstrative building #jharkhandi tribes Flag ❤️...,Indian Flag ❤️#central university of Jharkhand #adminstrative building #jharkhandi tribes Flag ❤️...,Life of Narender,2023-07-14T21:30:51Z,2023,2015,99,0,PT18S,unknown,https://www.youtube.com/watch?v=KdAicOZzx0I,15,Relevant,Indian Flag ❤️#central university of Jharkhand #adminstrative building #jharkhandi tribes Flag ❤️.,Indian Flag ❤️#central university of Jharkhand #adminstrative building #jharkhandi tribes Flag ❤️.,Indian Flag ❤️#central university of Jharkhand #adminstrative building #jharkhandi tribes Flag ❤️. Indian Flag ❤️#central university of Jharkhand #adminstrative building #jharkhandi tribes Flag ❤️.
umIaOpKbpRA,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Celebrating 3 years of National Education Policy 2020 - Central University of Kashmir,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia ...,cukmrofficial,2023-07-29T04:27:39Z,2023,608,8,0,PT26S,unknown,https://www.youtube.com/watch?v=umIaOpKbpRA,15,Relevant,Celebrating 3 years of National Education Policy 2020 - Central University of Kashmir,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .,Celebrating 3 years of National Education Policy 2020 - Central University of Kashmir NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .
UYavPoMNOmI,Anna University,faculty_research,plagiarism,Anna University plagiarism,Malpractice Rules - Anna University Latest Updates Today,Anna University Latest Updates | Malpractice Rules | Padeepz Padeepz App: ...,Padeepz,2025-11-21T12:53:31Z,2025,7028,159,43,PT5M8S,unknown,https://www.youtube.com/watch?v=UYavPoMNOmI,15,Relevant,Malpractice Rules - Anna University Latest Updates Today,Anna University Latest Updates | Malpractice Rules | Padeepz Padeepz App: .,Malpractice Rules - Anna University Latest Updates Today Anna University Latest Updates | Malpractice Rules | Padeepz Padeepz App: .
AA2vlasups0,VIT Vellore,faculty_research,faculty,VIT Vellore faculty,Is VIT Vellore Worth it?😱😱#jee #vit #viteee #vitvellore #vellore #viteee2025 #velloreinstitute,Is VIT Vellore Worth it?    #jee #vit #viteee #vitvellore #vellore #viteee2025 #velloreinstitute.,Vedantu JEE Made Ejee,2024-11-17T11:30:05Z,2024,985234,30085,364,PT59S,unknown,https://www.youtube.com/watch?v=AA2vlasups0,15,Relevant,Is VIT Vellore Worth it?😱😱#jee #vit #viteee #vitvellore #vellore #viteee2025 #velloreinstitute,Is VIT Vellore Worth it? #jee #vit #viteee #vitvellore #vellore #viteee2025 #velloreinstitute.,Is VIT Vellore Worth it?😱😱#jee #vit #viteee #vitvellore #vellore #viteee2025 #velloreinstitute Is VIT Vellore Worth it? #jee #vit #viteee #vitvellore #vellore #viteee2025 #velloreinstitute.
4UWQGUUDiXc,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Celebrating 3 years of National Education Policy 2020 #nep2020- Central University of Kashmir,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia ...,cukmrofficial,2023-07-29T04:07:31Z,2023,820,10,0,PT29S,unknown,https://www.youtube.com/watch?v=4UWQGUUDiXc,15,Relevant,Celebrating 3 years of National Education Policy 2020 #nep2020- Central University of Kashmir,NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .,Celebrating 3 years of National Education Policy 2020 #nep2020- Central University of Kashmir NEP ki Samajh” - Celebrating 3 years of National Education Policy 2020 #nep2020 #highereducation #eduminofindia .
_iTyVNzWQfA,Galgotias University,faculty_research,faculty,Galgotias University faculty,iOS Development centre at Galgotias University!!,Galgotias University has opened an iOS development center for students.#galgotiasuniversity #iOSDevelopmentCentre ...,LiTaan,2024-02-26T09:53:24Z,2024,446,7,1,PT7S,unknown,https://www.youtube.com/watch?v=_iTyVNzWQfA,15,Relevant,iOS Development centre at Galgotias University!,Galgotias University has opened an iOS development center for students.#galgotiasuniversity #iOSDevelopmentCentre .,iOS Development centre at Galgotias University! Galgotias University has opened an iOS development center for students.#galgotiasuniversity #iOSDevelopmentCentre .
XcO7CcVj5_c,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,"Department of Tourism Studies, Central University of Kashmir,","The Department of Tourism Studies, Central University of Kashmir, in collaboration with the Ecotourism Society of Kashmir, ...",Shahid Jeelani 🇳🇪,2024-09-28T06:52:42Z,2024,94,2,0,PT3M46S,unknown,https://www.youtube.com/watch?v=XcO7CcVj5_c,15,Relevant,"Department of Tourism Studies, Central University of Kashmir,","The Department of Tourism Studies, Central University of Kashmir, in collaboration with the Ecotourism Society of Kashmir, .","Department of Tourism Studies, Central University of Kashmir, The Department of Tourism Studies, Central University of Kashmir, in collaboration with the Ecotourism Society of Kashmir, ."
LKVMF3V4eyo,Galgotias University,faculty_research,faculty,Galgotias University faculty,Explore Galgotias University! 🌟,"Join us on an exciting tour of Galgotias University! Discover our vibrant campus, state-of-the-art facilities, and a wide range of ...",Edudite | Study Abroad,2024-07-27T06:43:05Z,2024,40,5,2,PT31S,unknown,https://www.youtube.com/watch?v=LKVMF3V4eyo,15,Relevant,Explore Galgotias University! 🌟,"Join us on an exciting tour of Galgotias University! Discover our vibrant campus, state-of-the-art facilities, and a wide range of .","Explore Galgotias University! 🌟 Join us on an exciting tour of Galgotias University! Discover our vibrant campus, state-of-the-art facilities, and a wide range of ."
