video_id,university_name,category,topic,search_query,title,description,channel_name,upload_date,upload_year,views,likes,comment_count,duration,language,video_url,relevance_score,relevance_label
-hXKUJ2tR44,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha just for fun. Department of education #cuetpg #cuet #cuo,,Deben TV,2025-04-16T18:32:59Z,2025,5131,76,8,PT15S,unknown,https://www.youtube.com/watch?v=-hXKUJ2tR44,13,Relevant
qYp5maZIORk,KIIT University,faculty_research,faculty,KIIT University faculty,Sourya Subhra Nasker’s Research on Antimicrobial Innovation at KIIT School of Biotechnology,"At KIIT, research is driven by innovation and societal impact. Sourya Subhra Nasker, a third-year PhD scholar from Kolkata ...",KIIT University,2026-01-06T03:30:55Z,2026,203,4,0,PT1M16S,unknown,https://www.youtube.com/watch?v=qYp5maZIORk,13,Relevant
lUefZRHHfx0,Visvesvaraya National Institute of Technology Nagpur,faculty_research,faculty,Visvesvaraya National Institute of Technology Nagpur faculty,Campus Drive at NIT | Nagpur Institute of Technology,"Admissions Open for 2023-24 in Nagpur Institute of Technology, Nagpur DTE CODE : EN4144 Courses offered Under Graduate ...",Nagpur Institute of Technology,2023-09-02T07:58:21Z,2023,449,2,0,PT31S,unknown,https://www.youtube.com/watch?v=lUefZRHHfx0,13,Relevant
Zc2oo21LSn8,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,"Central University of Odisha, Koraput",,MANOJ BISWAS,2025-06-13T05:17:50Z,2025,17742,192,11,PT10S,unknown,https://www.youtube.com/watch?v=Zc2oo21LSn8,13,Relevant
JrJWrMWqbPA,KIIT University,faculty_research,faculty,KIIT University faculty,#016 Normal day vs Fest day at KIIT University #shorts #reels #kiit #kiituniversity,shorts_video #shorts #reels #iit #iitiannarendra #iitiansaurabh #iit #iiit #nitiansaurabh #nitin.,Nymur On The Go -HINDI,2023-04-12T16:14:47Z,2023,118886,2946,168,PT21S,unknown,https://www.youtube.com/watch?v=JrJWrMWqbPA,13,Relevant
Y7tHCtJ5J8E,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,The last day in CENTRAL UNIVERSITY OF ODISHA #cuetug #cuetpg #cutoffmarks #cuet #cuo #viralvideo,,Deben TV,2025-05-13T04:41:46Z,2025,8196,348,38,PT54S,unknown,https://www.youtube.com/watch?v=Y7tHCtJ5J8E,13,Relevant
6LNRu6a6zwo,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha Koraput B.Ed Art class (2020-22),,Pramod Kumar Bal,2024-09-23T18:29:19Z,2024,38152,514,64,PT16S,unknown,https://www.youtube.com/watch?v=6LNRu6a6zwo,13,Relevant
wLnxyldZBuI,Tripura University,faculty_research,plagiarism,Tripura University plagiarism,Economics Department in Tripura University by Kiran Bhowmik,,"Kiran Bhowmik, Journalist of Tripura, India",2023-01-26T14:26:28Z,2023,211,8,0,PT4M24S,unknown,https://www.youtube.com/watch?v=wLnxyldZBuI,13,Relevant
axRWAZiwufU,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha BEd Department #cuo #cuet #cucetpg #centraluniversity #highereducation,,Deben TV,2025-04-21T12:46:29Z,2025,7585,84,36,PT16S,unknown,https://www.youtube.com/watch?v=axRWAZiwufU,13,Relevant
HP8WMXemYnw,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha CUET UG Cutoff All Courses #CUETUG2025 #OdishaUniversity,For All Your Queries Fill out This Profile Analysis Form : https://shorturl.at/4cR8c JOIN OUR WHATSAPP COMMUNITY FOR ...,CUET by Studentkhabri,2025-06-25T05:30:07Z,2025,3360,83,10,PT1M3S,unknown,https://www.youtube.com/watch?v=HP8WMXemYnw,13,Relevant
zn_FKLV5gIM,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha Dept of Education #cuet #cuetpg  #cuetug #cuo #bed,,Deben TV,2025-04-18T15:23:14Z,2025,19448,135,48,PT7S,unknown,https://www.youtube.com/watch?v=zn_FKLV5gIM,13,Relevant
CkQ_yJEpoak,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT University Shocker | After Death On Campus - Nepalese Students Thrown Out | Akash Banerjee,After a tragic death on campus - protesting Nepalese students (who were demanding answers from the Administration) were ...,The Deshbhakt,2025-02-18T16:50:53Z,2025,3390273,155212,17974,PT17M21S,unknown,https://www.youtube.com/watch?v=CkQ_yJEpoak,13,Relevant
vwQa-DEPpnY,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,SCHOLARSHIP AND PLACEMENT deatils of CENTRAL UNIVERSITY OF ODISHA // CUO KORAPUT,centraluniversityofodisha #cuo #cuokoraput #cuetpg #cuet2025 #scholarship #placement #beddepartment #bedadmission2025.,SELECTIVE study WITH GBS,2025-05-28T17:36:11Z,2025,1709,54,64,PT3M23S,unknown,https://www.youtube.com/watch?v=vwQa-DEPpnY,13,Relevant
J8A66NX3YgQ,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT Faculty Recruitment 2025 |Salary as per UGC Norms| Apply Now for CSE Jobs #job #naukri #shorts,Post: Faculty – Computer Science Engineering Qualification: Good academic record from reputed institutions / Industrial ...,Rozgar Suchna,2025-04-10T13:14:10Z,2025,2698,9,0,PT16S,unknown,https://www.youtube.com/watch?v=J8A66NX3YgQ,13,Relevant
0s2lbr4DsMI,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT UNIVERSITY | KIIT SCHOOL OF MANAGEMENT | KIIT MBA | MBA CLASSROOM | 1ST SEMESTER,,priyabrata sahoo,2025-09-25T19:46:18Z,2025,6557,58,3,PT17S,unknown,https://www.youtube.com/watch?v=0s2lbr4DsMI,13,Relevant
vUVKwhbPuYU,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT UNIVERSITY 2024|LAB DAY|CLASS DAY|KIIT BBSR|KIIT CLASSES#kiituniversity #college #minivlog#rain,,Xplr With AP,2024-07-24T09:42:19Z,2024,32193,550,27,PT47S,unknown,https://www.youtube.com/watch?v=vUVKwhbPuYU,13,Relevant
svB2SF3gCm4,KIIT University,faculty_research,faculty,KIIT University faculty,KIIT UNIVERSITY 🇮🇳🇮🇳,,EDUCARE PODCAST ,2023-02-23T14:00:49Z,2023,1134,23,0,PT8S,unknown,https://www.youtube.com/watch?v=svB2SF3gCm4,13,Relevant
ky51bWZ-774,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of odisha // Winter classes l #centraluniversityofodisha #motivation #cuetexam,,Khirod kumar,2025-01-31T09:17:04Z,2025,1865,34,2,PT15S,unknown,https://www.youtube.com/watch?v=ky51bWZ-774,13,Relevant
0NLI-L5IzPM,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of odisha #koraput #india #cuo,,Trk Video,2023-05-16T17:35:45Z,2023,32616,575,6,PT10S,unknown,https://www.youtube.com/watch?v=0NLI-L5IzPM,13,Relevant
no3qCL7KkRA,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of odisha Koraput#centraluniversity #admission2025 #cuet2025#cuo#students #study,, Abhisek Education ,2025-05-24T05:40:23Z,2025,3568,30,0,PT11S,unknown,https://www.youtube.com/watch?v=no3qCL7KkRA,13,Relevant
YG0iaOLRpIU,Central University of Odisha,faculty_research,faculty,Central University of Odisha faculty,Central University of Odisha || @skbartvlogs1075 #minivlog #collegelife #funtime #with #friends,,Skb Art Vlogs,2025-10-24T12:59:19Z,2025,867,21,4,PT1M1S,unknown,https://www.youtube.com/watch?v=YG0iaOLRpIU,13,Relevant
p5oPMcEN8Ks,Indian Institute of Management Raipur,faculty_research,faculty,Indian Institute of Management Raipur faculty,Indian Institute of Management Raipur Online Full Review: Courses | Fees | Admission! #iimronline,Fill out this form below to get a free profile analysis by our expert counselor: https://forms.gle/Nbb8r3LY9fDbJpwt8 For more ...,My College Buddy,2024-08-27T13:30:26Z,2024,240,1,1,PT2M46S,unknown,https://www.youtube.com/watch?v=p5oPMcEN8Ks,13,Relevant
y4KGhLcb3cs,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Central University of Kashmir  for y&#39;all,,Journo Guides,2025-03-25T14:29:29Z,2025,57575,1144,86,PT41S,unknown,https://www.youtube.com/watch?v=y4KGhLcb3cs,13,Relevant
k7qqNRB3zJg,University of Allahabad,faculty_research,plagiarism,University of Allahabad plagiarism,Allahabad University PhD Admission 2023|Case Study &amp; Factorial Design MCQs|Research Methodology MCQs,Allahabad University PhD Admission 2023|Case Study & Factorial Design MCQs|Research Methodology MCQs Allahabad ...,PhD Jobs and Admission,2023-02-22T04:33:41Z,2023,592,34,0,PT29M5S,unknown,https://www.youtube.com/watch?v=k7qqNRB3zJg,13,Relevant
0YDgODrgwrA,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,TEACHING POSTS MULTIPLE SUBJECTS || CENTRAL UNIVERSITY OF KASHMIR JOBS || PERMANENT POSTS,sarkarinaukri#jkjobupdates#assistantprofessor TEACHING POSTS MULTIPLE SUBJECTS || CENTRAL UNIVERSITY OF ...,MISSION JOBS,2023-08-31T09:45:33Z,2023,5158,69,3,PT28S,unknown,https://www.youtube.com/watch?v=0YDgODrgwrA,13,Relevant
aSR8rvU86gc,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,#recruitment Central university of #jharkhand PROFESSOR OF PRACTICE #2024 #shorts #youtubeshorts,recruitment Central university of #jharkhand PROFESSOR OF PRACTICE #2024 #shorts #youtubeshorts Are you a ...,AKSinfo4u,2024-08-04T07:26:13Z,2024,87,14,4,PT49S,unknown,https://www.youtube.com/watch?v=aSR8rvU86gc,13,Relevant
zX83jITgqQM,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,BALLB Cutoff for Central University of Kashmir |  CUET UG 2025 #CUETUG2025 #CUKashmir #BALLBCutoff,For All Your Queries Fill out This Profile Analysis Form: https://shorturl.at/dND5D JOIN OUR EXCLUSIVE WHATSAPP ...,LAW Studentkhabri,2025-06-21T09:30:39Z,2025,5310,107,41,PT1M3S,unknown,https://www.youtube.com/watch?v=zX83jITgqQM,13,Relevant
kgiNy08IYxc,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University Of Jharkhand Offline Counselling Results?? | Merit List Update🔥| Imp Documents📢,,Ankita's VISIONS ,2025-07-03T07:30:23Z,2025,5070,91,16,PT3M1S,unknown,https://www.youtube.com/watch?v=kgiNy08IYxc,13,Relevant
jZ1w76dMsjA,University of Allahabad,faculty_research,plagiarism,University of Allahabad plagiarism,Allahabad University PhD Admission 2023| Central University | Research Methodology MCQs| AUCERT 2023,Allahabad University PhD Admission 2023| Central University | Research Methodology MCQs| AUCERT 2023 Allahabad ...,PhD Jobs and Admission,2023-02-14T06:14:13Z,2023,1932,83,8,PT28M39S,unknown,https://www.youtube.com/watch?v=jZ1w76dMsjA,13,Relevant
Sk_iFPAm7RA,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,Central University of Kashmir CUET UG 2026 Subject Mapping Complete Guide,Join Our WhatsApp Group For Latest CUET UG Updates Counselling Alerts Subject Mapping Central University ...,CSM classes ,2026-05-31T18:13:45Z,2026,233,3,10,PT2M45S,unknown,https://www.youtube.com/watch?v=Sk_iFPAm7RA,13,Relevant
lAeoEqstsTs,Central University of Kashmir,faculty_research,faculty,Central University of Kashmir faculty,"Department of Communication and Journalism, Central University of Kashmir",,Journo Guides,2025-04-04T12:49:09Z,2025,6868,144,14,PT54S,unknown,https://www.youtube.com/watch?v=lAeoEqstsTs,13,Relevant
XOwU4399S3Q,Visvesvaraya National Institute of Technology Nagpur,faculty_research,faculty,Visvesvaraya National Institute of Technology Nagpur faculty,Visvesvaraya National Institute of Technology Nagpur | VNIT Nagpur | Nagpur | Engineering |,"VNIT - Visvesvaraya National Institute of Technology, Nagpur Whatsapp your queries on https://wa.me/916262224028 Call us at ...",Campus Wala,2026-04-17T04:30:27Z,2026,22,0,0,PT2M54S,unknown,https://www.youtube.com/watch?v=XOwU4399S3Q,13,Relevant
WPannxVFszY,Central University of Jharkhand,faculty_research,faculty,Central University of Jharkhand faculty,Central University of jharkhand | Exam time #cuj #trending #viral #instareels #viralmoment,,The information world,2025-05-16T03:06:53Z,2025,31638,209,7,PT9S,unknown,https://www.youtube.com/watch?v=WPannxVFszY,13,Relevant
D2zolqRbgTo,University of Allahabad,faculty_research,plagiarism,University of Allahabad plagiarism,Use ChatGPT without AI Score and Plagiarism in Research || Gaurav Soin,Website Link - https://pfms.nic.in/static/NewLayoutCommonContent.aspx?RequestPagename=/Static/TrackExtSysDetails.aspx ...,Research & Ph.D Guide Nav Classes,2024-02-25T07:34:01Z,2024,370,27,1,PT10M8S,unknown,https://www.youtube.com/watch?v=D2zolqRbgTo,13,Relevant
ku6nFxcfbxA,University of Calcutta,faculty_research,plagiarism,University of Calcutta plagiarism,UNIVERSITY OF CALCUTTA QUESTION PAPER EDUCATION-HONOURS CC-13 SEMESTER 6 FM-50 2022,PSYCHOLOGY OF ADJUSTMENT.,ISHAKI'S TIPS,2023-06-09T02:59:03Z,2023,676,5,2,PT1M43S,unknown,https://www.youtube.com/watch?v=ku6nFxcfbxA,13,Relevant
DtOPnBBYR9I,Bennett University,faculty_research,faculty,Bennett University faculty,Bennett University viral farewell dance🔥🔥 #dance #dancevideo #farewell,dance #dancevideo #farewell #collegefarewell #youtubeshorts #shorts.,Manikant Tyagi,2025-07-25T09:27:11Z,2025,11891816,151441,246,PT23S,unknown,https://www.youtube.com/watch?v=DtOPnBBYR9I,13,Relevant
